Age,Gender,Purchase Amount (USD),Review Rating,Subscription Status,Discount Applied,Previous Purchases,Item Purchased,Category,Location,Size,Color,Season,Payment Method,Shipping Type,Preferred Payment Method,Frequency of Purchases
24,1,77,2.9,0,1,35,6,0,11,1,8,2,0,4,0,0
59,1,44,3.5,0,1,43,1,0,9,0,11,2,4,2,3,5
56,1,89,4.0,0,1,24,10,0,47,0,8,0,0,3,4,0
30,1,24,3.9,0,1,17,11,0,2,0,11,0,3,3,2,0
48,1,43,4.9,0,1,49,0,0,6,0,0,2,0,4,0,0
60,1,51,3.8,0,1,17,19,1,35,2,16,1,1,0,0,0
46,1,46,3.5,0,1,40,7,0,38,0,19,1,3,3,0,4
69,1,32,3.7,0,1,43,4,0,18,0,18,1,3,4,0,5
19,1,55,2.9,0,1,19,19,1,14,0,0,0,0,0,2,1
66,1,26,2.8,0,1,40,21,0,2,1,0,1,2,1,0,4
64,1,29,3.7,0,1,13,6,0,21,0,12,1,2,0,1,3
54,1,49,3.0,0,1,20,1,0,29,0,16,0,2,0,1,3
27,1,45,4.8,0,1,21,1,0,6,0,8,0,3,1,2,4
64,1,48,2.7,0,1,18,17,0,42,1,9,2,1,3,0,0
43,1,47,4.5,0,1,44,17,0,33,1,4,2,0,1,0,4
43,1,57,2.7,0,1,26,8,0,0,0,5,0,4,3,1,4
27,1,34,3.5,0,1,34,0,0,39,0,10,0,3,2,3,4
35,1,75,3.5,0,1,24,21,0,29,2,19,0,1,0,1,1
43,1,94,4.5,0,1,23,14,0,35,0,0,0,4,4,3,2
57,1,84,3.8,0,1,3,7,0,35,0,19,2,4,1,2,5
50,1,38,3.8,0,1,2,14,0,22,0,8,1,1,3,0,4
37,1,75,3.2,0,1,23,14,0,0,0,16,2,1,2,4,0
68,1,44,4.3,0,1,8,12,0,14,0,19,0,1,2,0,5
22,1,33,4.5,0,1,30,0,0,3,2,20,1,0,2,2,1
58,1,93,4.2,0,1,48,21,0,10,0,14,0,4,1,3,0
48,1,99,3.0,0,1,21,19,1,48,1,7,2,1,1,0,0
30,1,33,4.1,0,1,9,0,0,21,0,20,0,4,3,0,3
51,1,76,4.6,0,1,8,19,1,45,0,23,0,4,4,2,3
20,1,63,2.9,0,1,29,18,0,9,0,13,1,3,3,2,5
30,1,41,4.8,0,1,3,12,0,23,0,2,2,2,2,0,1
28,1,88,4.5,0,1,11,11,0,4,0,18,2,0,2,0,2
37,1,92,3.4,0,1,16,18,0,45,0,22,1,4,0,2,3
36,1,31,4.3,0,1,25,23,0,32,0,8,1,2,0,2,5
18,1,25,4.2,0,1,32,18,0,21,1,10,0,0,1,3,0
52,1,28,3.6,0,1,28,15,0,3,0,20,0,0,2,0,2
56,1,75,3.7,0,1,36,4,0,20,0,22,0,3,0,3,3
68,1,34,4.0,0,1,7,2,1,6,1,12,0,2,3,4,2
62,1,97,4.9,0,1,2,12,0,3,1,11,2,2,0,3,4
35,1,80,3.1,0,1,6,9,2,34,0,21,1,0,1,0,3
65,1,71,3.7,0,1,30,19,1,32,0,4,1,1,3,0,0
69,1,77,4.2,0,1,46,11,0,33,0,19,0,3,1,0,4
28,1,41,2.5,0,1,39,0,0,9,0,17,0,0,2,0,3
37,1,92,4.3,0,1,8,14,0,18,2,23,1,0,2,4,0
41,1,95,3.1,0,1,46,1,0,9,1,18,0,4,4,1,4
37,1,25,3.0,0,1,40,22,0,0,0,3,0,0,2,2,2
25,1,77,4.0,0,1,21,2,1,34,0,16,0,2,0,0,5
41,1,99,3.5,0,1,33,20,0,0,0,0,1,4,1,1,2
48,1,24,3.2,0,1,3,0,0,43,0,4,2,0,2,4,3
42,1,72,2.7,0,1,48,19,1,33,0,18,1,4,4,0,5
54,1,80,3.0,0,1,8,10,0,47,1,15,2,0,1,3,0
18,1,100,2.9,0,1,24,18,0,39,0,5,2,0,2,3,0
56,1,83,3.3,0,1,10,16,1,13,0,4,1,1,1,0,1
61,1,95,4.9,0,1,25,4,0,18,0,0,0,3,0,0,3
40,1,41,3.7,0,1,3,6,0,4,2,3,1,0,4,0,2
34,1,35,3.5,0,1,45,0,0,47,1,10,0,0,3,2,2
42,1,30,4.7,0,1,15,11,0,22,1,15,0,0,4,2,3
43,1,21,2.6,0,1,34,7,0,22,2,11,2,2,4,0,4
47,1,85,4.1,0,1,21,11,0,3,0,19,0,1,0,4,0
48,1,54,2.8,0,1,22,15,0,6,0,13,2,4,0,2,0
20,1,26,4.7,0,1,24,2,1,24,1,23,0,3,2,3,5
65,1,59,2.9,0,1,33,15,0,12,2,17,0,4,4,1,3
54,1,48,2.8,0,1,13,21,0,46,1,3,2,1,1,4,2
23,1,98,4.3,0,1,17,17,0,13,0,0,1,2,2,2,0
18,1,92,4.8,0,1,25,22,0,17,0,22,1,4,0,1,1
70,1,46,3.4,0,1,15,0,0,5,0,9,2,0,2,1,0
55,1,21,4.3,0,1,4,23,0,14,1,22,0,2,3,3,2
49,1,72,2.7,0,1,43,17,0,43,1,6,0,4,1,2,4
26,1,58,4.6,0,1,12,13,1,25,2,4,0,0,2,0,0
33,1,93,4.1,0,1,3,15,0,26,1,2,0,1,3,4,3
20,1,31,3.4,0,1,1,20,0,40,0,16,0,1,0,3,0
41,1,26,4.5,0,1,6,12,0,2,0,23,2,3,2,2,3
18,1,68,4.4,0,1,26,18,0,47,0,8,1,0,3,4,3
26,1,31,4.0,0,1,6,11,0,11,1,0,1,1,2,1,2
30,1,41,3.4,0,1,22,23,0,14,1,6,1,0,1,0,0
64,1,62,3.2,0,1,45,11,0,30,0,8,0,3,3,0,0
26,1,41,3.4,0,1,50,7,0,4,0,7,0,0,3,0,4
43,1,64,4.3,0,1,50,1,0,47,0,14,2,3,3,1,2
63,1,72,5.0,0,1,39,13,1,20,0,16,1,4,3,2,4
57,1,78,3.5,0,1,50,6,0,9,0,0,2,0,4,4,0
25,1,47,3.1,0,1,27,7,0,44,0,3,2,0,0,3,1
68,1,46,3.9,0,1,38,14,0,33,0,6,1,4,0,2,2
31,1,43,4.0,0,1,37,17,0,23,1,2,2,3,4,0,1
64,1,58,3.5,0,1,50,0,0,12,0,4,1,4,2,2,0
38,1,32,3.6,0,1,40,22,0,7,0,22,2,4,1,3,1
34,1,45,3.0,0,1,3,18,0,21,0,0,2,3,2,3,0
32,1,35,2.6,0,1,45,19,1,26,0,13,1,0,2,1,0
69,1,21,2.9,0,1,8,21,0,17,0,12,2,4,2,1,0
45,1,64,3.1,0,1,7,4,0,19,1,19,2,3,2,0,3
35,1,88,3.3,0,1,13,1,0,32,1,18,0,1,2,4,4
63,1,48,2.9,0,1,29,16,1,28,0,5,1,2,4,4,1
65,1,36,3.9,0,1,7,22,0,12,0,21,1,3,0,0,2
35,1,28,4.7,0,1,50,5,0,35,1,22,1,3,0,2,1
54,1,80,4.4,0,1,33,20,0,32,0,14,0,0,0,2,0
28,1,23,3.6,0,1,30,3,2,38,1,13,1,2,4,0,1
68,1,24,3.2,0,1,40,21,0,31,0,21,1,0,3,0,0
58,1,22,4.0,0,1,49,2,1,32,0,7,0,1,1,0,2
35,1,21,3.5,0,1,32,4,0,19,0,14,0,0,2,4,2
68,1,51,4.6,0,1,18,9,2,40,0,0,0,3,1,4,5
41,1,65,3.3,0,1,50,5,0,23,0,1,1,0,1,3,0
65,1,51,4.0,0,1,13,14,0,40,1,10,0,2,0,3,5
50,1,32,3.4,0,1,1,8,0,4,0,21,1,0,1,0,1
18,1,70,4.2,0,1,16,3,2,22,0,0,0,0,4,3,2
38,1,77,3.9,0,1,6,14,0,33,0,15,1,3,0,3,3
68,1,90,3.9,0,1,21,3,2,31,1,0,1,3,2,2,3
53,1,36,2.8,0,1,36,14,0,33,0,7,1,0,3,4,1
58,1,77,3.7,0,1,20,6,0,25,1,18,1,1,3,0,1
34,1,78,4.9,0,1,8,2,1,9,0,16,1,1,4,2,4
36,1,69,2.6,0,1,22,12,0,34,0,6,1,0,0,1,3
58,1,63,4.9,0,1,3,23,0,47,0,22,1,3,1,1,4
60,1,36,3.4,0,1,46,14,0,2,0,18,2,4,2,1,2
59,1,80,3.9,0,1,42,3,2,41,0,1,2,0,3,2,3
65,1,35,4.0,0,1,1,22,0,29,0,13,1,0,2,0,2
31,1,93,3.0,0,1,29,0,0,4,0,18,2,4,0,2,0
43,1,25,2.6,0,1,14,0,0,12,0,6,0,4,4,1,4
37,1,81,3.2,0,1,4,22,0,1,0,5,0,4,2,3,3
21,1,42,2.6,0,1,41,1,0,12,0,2,0,1,0,3,1
69,1,36,3.2,0,1,4,18,0,12,0,20,0,0,4,2,0
32,1,66,4.1,0,1,47,11,0,0,1,15,0,2,4,0,5
53,1,37,3.9,0,1,44,5,0,42,0,0,0,0,2,4,0
59,1,45,4.1,0,1,37,23,0,16,0,23,2,4,3,4,3
64,1,86,2.7,0,1,21,5,0,13,1,0,1,1,0,2,4
63,1,24,4.6,0,1,46,21,0,29,0,12,2,2,1,2,2
43,1,22,3.5,0,1,1,15,0,17,2,5,1,0,3,0,0
19,1,53,5.0,0,1,35,6,0,21,0,16,0,3,2,3,5
40,1,41,3.4,0,1,49,9,2,29,0,15,0,0,2,4,3
51,1,64,3.1,0,1,47,18,0,2,0,1,1,0,4,3,0
51,1,40,3.4,0,1,24,6,0,34,0,2,2,0,0,0,1
66,1,33,4.0,0,1,28,1,0,42,0,3,1,1,3,2,2
42,1,59,2.7,0,1,22,23,0,47,0,11,2,3,4,0,4
22,1,73,3.6,0,1,20,12,0,42,0,4,0,4,1,0,5
31,1,22,4.0,0,1,25,8,0,42,0,12,2,3,1,0,5
18,1,73,3.8,0,1,15,2,1,38,0,5,0,2,1,4,4
21,1,62,3.4,0,1,49,1,0,9,0,21,0,2,2,4,0
35,1,56,3.2,0,1,10,3,2,0,0,14,2,3,1,2,2
35,1,90,4.7,0,1,21,12,0,4,0,0,0,4,2,1,0
27,1,44,3.1,0,1,34,21,0,46,0,4,2,3,2,0,5
65,1,35,3.3,0,0,41,10,0,35,0,18,1,3,2,2,5
41,1,71,4.8,0,0,30,12,0,33,1,10,1,3,0,4,2
60,1,52,4.5,0,0,24,4,0,19,1,0,0,3,2,2,0
61,1,37,3.4,0,0,6,16,1,16,0,12,1,1,4,1,0
24,1,95,3.7,0,0,14,19,1,44,0,7,2,0,0,1,0
65,1,97,4.9,0,0,37,20,0,30,0,23,0,4,0,1,0
23,1,57,3.5,0,0,37,3,2,2,1,9,0,2,2,4,4
30,1,93,4.6,0,0,28,15,0,29,0,8,0,0,3,3,5
33,1,48,4.6,0,0,43,1,0,21,0,15,2,4,3,3,0
22,1,75,4.2,0,0,25,5,0,11,0,17,0,1,4,0,0
67,1,70,3.7,0,0,4,18,0,8,1,10,2,4,1,3,0
28,1,26,3.0,0,0,13,6,0,22,1,14,2,1,2,4,2
32,1,73,4.6,0,0,32,15,0,31,0,20,2,1,4,0,3
40,1,30,3.2,0,0,1,3,2,26,0,0,1,0,1,0,0
64,1,61,3.5,0,0,4,16,1,5,0,1,1,1,2,0,0
56,1,75,2.6,0,0,33,6,0,42,0,0,2,2,3,0,0
63,1,88,4.9,0,0,45,9,2,40,2,12,0,4,3,0,2
20,1,67,2.7,0,0,20,15,0,22,0,20,1,1,0,2,2
54,1,95,4.7,0,0,1,7,0,25,1,23,0,4,0,3,2
31,1,69,4.0,0,0,7,21,0,46,1,20,0,0,1,1,0
36,1,87,3.5,0,0,48,15,0,38,0,9,0,4,2,1,1
25,1,41,4.8,0,0,46,0,0,13,2,20,2,1,3,0,4
20,1,67,4.0,0,0,34,22,0,32,0,19,0,0,1,2,0
62,1,70,4.1,0,0,36,8,0,46,0,0,0,1,0,0,3
69,1,41,3.8,0,0,44,6,0,22,2,1,2,3,2,2,1
54,1,83,5.0,0,0,48,10,0,0,2,23,1,2,0,0,5
39,1,22,4.0,0,0,12,0,0,3,0,0,0,4,2,0,0
56,1,20,3.9,0,0,19,19,1,10,0,9,1,0,4,0,1
39,1,29,3.4,0,0,49,11,0,39,0,4,1,4,0,4,0
37,1,87,3.0,0,0,25,21,0,32,0,2,0,1,3,4,2
25,1,81,4.9,0,0,25,17,0,26,0,11,0,1,0,0,0
35,1,58,3.2,0,0,1,2,1,7,0,4,0,0,0,1,4
45,1,83,3.8,0,0,19,18,0,12,0,15,2,4,3,0,0
19,1,59,3.8,0,0,7,12,0,2,2,13,0,2,4,1,4
21,1,93,4.7,0,0,19,23,0,31,0,9,0,2,0,1,3
65,1,87,3.8,0,0,9,23,0,11,1,0,0,2,0,0,2
49,1,22,4.6,0,0,37,9,2,23,0,15,2,4,1,3,4
30,1,71,4.4,0,0,15,10,0,39,1,3,1,0,3,0,3
23,1,69,3.4,0,0,30,4,0,10,2,6,0,3,0,3,0
69,1,47,4.7,0,0,30,1,0,5,0,4,2,4,3,0,1
29,1,50,2.9,0,0,16,8,0,9,0,13,1,0,0,2,0
54,1,96,3.4,0,0,14,23,0,18,0,15,2,0,0,3,1
45,1,39,3.2,0,0,8,22,0,18,0,22,2,4,1,4,4
25,1,84,2.8,0,0,40,17,0,19,1,0,2,0,0,2,0
34,1,28,4.3,0,0,24,11,0,6,1,10,0,4,1,1,3
46,1,51,3.3,0,0,14,23,0,19,0,21,1,0,3,0,2
70,1,20,3.3,0,0,39,14,0,30,2,5,0,0,3,3,0
42,1,72,3.3,0,0,21,16,1,6,1,19,2,3,1,3,5
45,1,33,3.0,0,0,32,21,0,19,0,8,0,0,2,4,4
57,1,28,2.8,0,0,45,3,2,12,1,12,1,1,0,2,5
49,1,53,4.0,0,0,19,1,0,44,1,21,0,1,0,3,3
23,1,48,4.3,0,0,1,10,0,48,0,0,0,2,0,2,1
47,1,21,3.8,0,0,12,17,0,11,0,2,2,4,4,4,2
23,1,22,4.2,0,0,26,15,0,0,1,18,0,0,1,1,5
21,1,87,3.1,0,0,12,0,0,10,0,6,0,2,2,0,3
45,1,50,2.6,0,0,36,0,0,37,1,3,2,0,1,0,1
67,1,85,3.4,0,0,22,1,0,30,0,0,1,0,0,1,0
31,1,98,3.1,0,0,16,10,0,23,0,2,0,1,2,3,4
58,1,34,3.6,0,0,31,4,0,41,0,16,2,2,0,4,0
57,1,61,2.6,0,0,43,17,0,40,0,16,1,0,0,0,4
42,1,98,4.2,0,0,50,11,0,33,0,6,1,0,4,4,0
60,1,61,2.9,0,0,37,6,0,40,0,7,0,3,0,1,5
21,1,98,4.2,0,0,23,11,0,21,0,18,2,1,0,0,5
69,1,21,3.3,0,0,10,12,0,47,0,3,0,0,2,0,1
41,1,51,3.6,0,0,20,12,0,6,2,19,2,4,2,0,3
51,1,80,4.3,0,0,18,13,1,14,2,22,0,1,0,4,1
23,1,72,3.3,0,0,3,18,0,23,2,2,2,2,3,0,5
57,1,63,3.0,0,0,23,21,0,20,0,19,2,3,3,3,5
40,1,27,3.6,0,0,27,18,0,46,0,17,2,1,4,0,5
65,1,44,3.1,0,0,44,6,0,0,0,2,1,0,4,0,2
61,1,23,2.9,0,0,41,3,2,27,0,23,2,0,0,4,4
34,1,93,3.9,0,0,41,18,0,24,0,19,2,0,0,0,0
43,1,70,3.2,0,0,36,8,0,48,0,15,0,1,0,2,1
31,1,85,3.1,0,0,38,21,0,23,0,22,0,1,0,4,1
57,1,40,3.2,0,0,34,22,0,33,0,18,2,3,0,0,0
34,1,29,3.3,0,0,14,2,1,39,0,1,2,2,4,4,4
25,1,27,4.8,0,0,23,18,0,4,0,0,0,4,2,1,2
66,1,93,3.8,0,0,18,4,0,19,1,0,0,2,0,1,2
56,1,20,4.6,0,0,45,0,0,6,2,3,0,0,2,0,3
49,1,55,2.8,0,0,14,11,0,27,1,4,0,3,1,0,5
19,1,94,3.6,0,0,48,4,0,20,0,23,0,0,3,2,0
27,1,56,4.3,0,0,17,7,0,36,0,18,2,2,1,4,0
68,1,58,4.0,0,0,1,22,0,16,0,7,0,4,2,3,5
20,1,44,3.5,0,0,39,18,0,21,2,14,0,1,3,3,5
21,1,95,4.9,0,0,24,8,0,9,1,7,0,3,0,0,5
36,1,42,3.1,0,0,41,13,1,10,0,2,1,1,0,0,2
37,1,93,3.9,0,0,28,11,0,43,0,9,2,4,4,3,0
61,1,56,3.0,0,0,34,4,0,6,0,3,1,3,4,4,4
68,1,88,4.1,0,0,41,8,0,29,0,13,0,0,0,4,4
60,1,54,4.3,0,0,27,22,0,0,1,4,2,4,0,0,0
69,1,89,3.8,0,0,46,11,0,21,0,9,0,3,0,2,2
25,1,45,3.9,0,0,2,13,1,25,0,8,1,4,0,3,1
32,1,75,4.3,0,0,45,20,0,0,0,2,2,1,1,0,3
53,1,22,4.3,0,0,34,0,0,20,0,15,0,1,0,0,5
46,1,82,4.7,0,0,9,15,0,12,2,20,0,1,4,1,0
58,1,34,3.1,0,0,1,16,1,9,0,5,1,3,0,0,0
21,1,92,2.7,0,0,17,3,2,46,0,1,1,0,1,3,0
46,1,78,3.7,0,0,6,22,0,30,0,9,0,0,0,3,5
18,1,47,3.3,0,0,12,9,2,13,0,21,0,0,0,0,0
56,1,64,3.4,0,0,10,9,2,1,0,4,1,0,1,4,1
18,1,44,4.7,0,0,4,19,1,21,0,16,2,0,1,0,2
49,1,94,4.9,0,0,8,0,0,41,0,17,2,2,4,2,0
29,1,62,4.3,0,0,41,14,0,44,0,3,2,0,1,4,5
67,1,81,4.2,0,0,49,11,0,32,1,6,1,0,2,1,5
31,1,33,3.7,0,0,49,23,0,13,0,15,0,3,0,0,4
52,1,88,2.7,0,0,40,12,0,42,0,9,0,1,2,0,2
42,1,49,3.3,0,0,30,6,0,33,0,9,2,0,1,1,3
32,1,31,4.8,0,0,4,0,0,16,0,23,1,0,3,2,4
47,1,29,4.1,0,0,22,5,0,13,1,14,0,0,2,4,3
45,1,34,4.6,0,0,22,9,2,18,0,2,0,2,0,4,3
20,1,38,4.9,0,0,10,22,0,24,0,5,0,0,0,0,4
66,1,41,3.1,0,0,23,1,0,11,0,15,1,3,4,0,0
52,1,34,3.0,0,0,43,1,0,1,0,14,0,3,0,2,4
50,1,26,3.7,0,0,31,5,0,31,1,21,1,1,4,3,0
62,1,98,4.0,0,0,38,10,0,24,1,16,2,2,4,0,0
38,1,59,3.0,0,0,22,19,1,13,0,14,0,0,0,2,1
65,1,92,3.8,0,0,45,7,0,13,1,22,0,2,4,0,1
60,1,40,3.7,0,0,21,0,0,33,0,8,0,0,0,2,2
68,1,20,4.0,0,0,9,10,0,47,1,21,0,2,0,2,2
62,1,35,3.1,0,0,34,18,0,38,1,2,0,2,4,4,5
62,1,35,3.9,0,0,26,0,0,35,0,11,0,3,0,4,5
40,1,82,3.7,0,0,1,4,0,32,0,10,2,1,0,0,5
32,1,48,3.9,0,0,47,8,0,3,0,3,0,2,0,4,5
22,1,58,2.7,0,0,30,3,2,22,2,8,2,0,0,1,5
33,1,57,3.9,0,0,48,22,0,28,0,20,0,1,0,2,2
57,1,96,2.6,0,0,31,17,0,37,0,20,2,0,4,4,0
60,1,97,3.5,0,0,33,19,1,27,1,6,1,3,1,4,2
30,1,42,4.4,0,0,39,22,0,16,0,14,2,2,2,1,5
41,1,62,4.9,0,0,46,23,0,1,0,5,0,4,4,2,5
58,1,67,3.9,0,0,24,6,0,37,0,7,0,1,3,4,0
34,1,46,3.5,0,0,37,19,1,43,0,5,1,3,3,4,2
67,1,71,4.3,0,0,7,9,2,40,0,9,0,1,2,2,3
58,1,99,3.4,0,0,6,0,0,0,1,1,0,1,1,2,2
41,1,28,2.7,0,0,16,10,0,18,0,10,0,1,3,0,0
42,1,77,3.6,0,0,33,0,0,47,0,1,1,0,3,0,0
50,1,63,4.9,0,0,18,2,1,26,1,1,1,4,0,3,0
40,1,62,3.5,0,0,24,17,0,11,0,12,0,1,1,3,5
32,1,92,3.8,0,0,24,10,0,24,0,22,1,2,1,0,4
51,1,72,4.5,0,0,48,16,1,29,0,22,2,4,0,1,1
26,1,79,4.0,0,0,4,7,0,44,0,16,1,4,0,0,5
32,1,27,4.7,0,0,20,23,0,6,0,22,1,1,1,0,5
58,1,39,3.8,0,0,47,21,0,31,0,22,0,1,0,2,1
51,1,86,4.5,0,0,50,20,0,26,1,14,0,0,2,0,4
19,1,94,5.0,0,0,31,15,0,45,2,5,0,3,0,3,3
57,1,53,2.8,0,0,29,17,0,17,0,19,0,1,0,3,4
66,1,85,4.4,0,0,4,15,0,5,1,4,1,0,3,0,0
62,1,50,4.7,0,0,40,20,0,16,0,15,0,0,1,0,0
58,1,47,3.8,0,0,31,12,0,11,2,10,2,1,0,0,3
23,1,75,4.9,0,0,41,2,1,39,0,15,2,0,2,1,5
45,1,60,4.2,0,0,44,23,0,12,0,20,2,3,0,2,0
20,1,36,4.9,0,0,31,23,0,43,1,15,0,0,0,0,5
33,1,80,3.9,0,0,45,3,2,27,0,6,0,2,0,0,1
30,1,96,4.9,0,0,50,7,0,35,0,22,0,4,0,1,4
50,1,80,4.8,0,0,7,21,0,14,0,1,2,1,0,4,0
62,1,71,3.3,0,0,5,1,0,17,0,4,1,0,1,0,1
69,1,29,4.6,0,0,48,11,0,16,0,1,0,2,1,0,3
34,1,53,4.5,0,0,19,11,0,16,0,23,0,0,0,3,2
49,1,35,4.1,0,0,39,18,0,12,0,3,1,4,0,4,2
65,1,75,3.2,0,0,45,14,0,15,0,9,0,0,0,1,4
66,1,52,4.2,0,0,35,12,0,38,0,19,0,0,0,1,3
41,1,77,4.8,0,0,8,7,0,24,0,0,2,3,1,4,3
37,1,24,4.1,0,0,11,5,0,43,0,1,0,1,2,1,4
32,1,78,3.7,0,0,32,15,0,22,2,16,2,4,4,0,0
42,1,98,2.6,0,0,46,13,1,48,0,5,2,0,4,0,1
31,1,57,3.0,0,0,7,20,0,43,0,1,2,2,3,3,1
61,1,78,4.4,0,0,1,6,0,0,0,0,1,0,0,2,0
36,1,76,4.7,0,0,32,9,2,15,0,3,0,0,2,1,3
60,1,26,2.7,0,0,31,17,0,39,0,16,0,4,0,1,0
51,1,78,2.8,0,0,39,13,1,6,0,13,2,2,0,0,4
68,1,53,2.9,0,0,9,14,0,47,0,23,1,2,3,4,4
46,1,100,4.4,0,0,49,13,1,1,2,4,1,2,1,1,5
19,1,73,2.7,0,0,34,10,0,17,2,23,2,1,0,0,1
30,1,40,4.5,0,0,35,18,0,29,0,11,2,1,4,0,3
51,1,76,2.8,0,0,50,5,0,48,1,0,2,1,4,2,5
28,1,80,3.1,0,0,4,18,0,6,1,9,0,4,1,0,2
41,1,80,3.8,0,0,32,22,0,36,2,21,2,0,4,0,5
29,1,67,2.9,0,0,11,1,0,32,2,12,0,0,0,3,2
25,1,61,3.8,0,0,49,22,0,15,0,19,0,1,0,1,0
60,1,76,4.7,0,0,9,15,0,37,2,19,0,0,3,0,0
63,1,55,3.2,0,0,30,11,0,1,2,0,1,4,1,3,0
51,1,85,4.0,0,0,33,23,0,4,0,11,1,0,2,0,3
22,1,69,4.9,0,0,8,14,0,17,1,14,0,4,0,2,0
54,1,26,3.7,0,0,29,0,0,28,0,0,1,1,4,2,2
18,1,64,4.8,0,0,4,23,0,14,0,18,1,1,2,1,3
29,1,60,3.6,0,0,19,19,1,39,1,14,0,0,3,2,3
59,1,36,4.6,0,0,10,5,0,27,0,20,2,2,0,3,2
25,1,21,4.3,0,0,39,13,1,5,0,13,0,4,0,2,3
19,1,72,3.2,0,0,21,0,0,48,1,4,0,0,0,4,4
56,1,62,3.8,0,0,12,12,0,23,1,18,1,4,4,0,3
31,1,44,4.2,0,0,9,23,0,0,2,5,2,2,3,1,2
45,1,52,3.4,0,0,20,18,0,6,0,2,0,2,0,4,4
23,1,58,4.7,0,0,44,5,0,12,0,18,0,0,2,0,2
18,1,77,3.9,0,0,16,1,0,46,1,0,0,3,0,2,1
43,1,99,4.3,0,0,27,1,0,48,0,21,0,2,4,2,2
56,1,96,2.7,0,0,14,10,0,11,2,21,0,0,3,0,1
43,1,64,4.6,0,0,24,23,0,0,0,9,1,1,3,1,3
64,1,44,2.9,0,0,49,22,0,47,2,17,0,1,0,0,5
67,1,33,3.6,0,0,14,12,0,12,0,16,0,0,1,0,5
63,1,71,3.9,0,0,6,2,1,40,0,2,2,2,2,1,4
54,1,36,2.6,0,0,20,18,0,11,0,6,0,1,3,4,4
69,1,62,3.6,0,0,3,5,0,36,0,15,0,0,0,1,0
34,1,29,3.4,0,0,5,20,0,34,0,10,1,1,4,1,3
56,1,33,3.5,0,0,46,23,0,40,0,3,0,2,0,0,0
34,1,33,3.1,0,0,8,1,0,28,0,23,0,3,0,2,3
58,1,41,4.3,0,0,13,1,0,28,0,17,2,0,3,0,0
44,1,54,5.0,0,0,25,14,0,40,0,1,2,2,4,0,4
25,1,58,4.9,0,0,39,0,0,8,0,4,0,3,4,2,2
27,1,30,4.3,0,0,15,17,0,1,1,15,1,0,2,0,0
26,1,53,4.4,0,0,35,11,0,26,1,11,2,1,3,0,3
18,1,91,4.4,0,0,46,5,0,2,0,0,0,0,2,0,0
64,1,44,3.5,0,0,3,8,0,32,2,5,0,0,0,3,3
62,1,89,3.4,0,0,48,8,0,39,2,20,2,0,1,1,5
59,1,57,2.5,0,0,27,18,0,31,0,14,0,2,2,0,5
36,1,57,3.4,0,0,5,21,0,9,0,9,0,2,4,1,5
69,1,74,2.6,0,0,48,11,0,27,0,6,1,4,2,2,4
39,1,30,4.6,0,0,12,9,2,3,0,1,0,0,0,4,5
28,1,20,3.7,0,0,10,4,0,6,0,17,1,4,0,3,2
42,1,90,2.5,0,0,48,8,0,1,0,16,0,1,1,2,0
31,1,61,4.5,0,0,3,10,0,45,0,8,0,2,0,2,3
57,1,51,2.9,0,0,19,13,1,26,0,5,0,0,3,4,3
53,1,97,2.9,0,0,11,21,0,0,0,19,2,4,1,2,2
59,1,97,3.5,0,0,25,12,0,41,0,10,0,3,2,4,3
32,1,40,4.2,0,0,42,17,0,30,0,11,2,4,4,3,5
65,1,85,3.3,0,0,34,11,0,13,1,1,1,2,1,0,4
56,1,76,3.9,0,0,50,20,0,1,1,0,2,4,4,0,4
31,1,22,5.0,0,0,21,13,1,29,1,12,0,0,4,4,3
59,1,63,3.3,0,0,37,12,0,31,0,5,1,0,3,0,5
22,1,71,4.2,0,0,46,23,0,26,1,18,0,3,1,0,3
47,1,35,4.9,0,0,14,2,1,10,0,19,1,2,0,0,2
23,1,30,4.6,0,0,24,0,0,43,0,7,0,0,0,3,2
69,1,74,4.8,0,0,36,18,0,29,0,13,0,0,4,1,1
18,1,71,2.7,0,0,19,14,0,8,2,3,2,1,2,2,0
50,1,84,4.3,0,0,12,22,0,15,1,0,0,3,4,1,3
29,1,38,3.8,0,0,13,13,1,30,1,23,0,4,0,2,4
65,1,81,4.9,0,0,32,11,0,1,0,6,0,1,0,2,0
29,1,56,3.4,0,0,5,22,0,4,1,3,2,0,0,1,0
49,1,48,3.6,0,0,29,18,0,15,0,14,2,4,0,0,0
28,1,97,3.4,0,0,40,17,0,0,0,7,0,4,3,1,2
51,1,74,4.7,0,0,44,0,0,0,0,10,0,3,0,0,5
26,1,50,3.0,0,0,3,8,0,5,1,0,2,3,2,2,0
38,1,71,3.4,0,0,35,18,0,9,0,0,2,4,1,3,0
35,1,33,4.6,0,0,33,18,0,10,1,16,1,3,3,2,3
34,1,56,3.1,0,0,20,0,0,44,0,12,1,1,0,3,0
51,1,84,2.8,0,0,40,1,0,5,0,16,0,0,3,0,1
47,1,36,3.5,0,0,13,15,0,20,0,7,0,0,4,4,0
18,1,63,4.6,0,0,9,5,0,15,1,14,1,3,3,3,3
64,1,36,4.3,0,0,7,13,1,25,2,1,1,3,3,0,0
30,1,63,4.8,0,0,42,9,2,20,0,6,0,4,1,3,4
59,1,32,2.9,0,0,44,19,1,42,0,0,2,4,0,1,2
66,1,93,3.0,0,0,6,0,0,29,0,18,0,4,0,3,0
